X Y U V
1.979279999999999973e+02 2.143880000000000052e+02 2.281260000000000066e+00 5.883610000000000229e-01
1.981210000000000093e+02 2.131870000000000118e+02 -3.283070000000000155e-01 -1.005059999999999981e-01
1.967570000000000050e+02 2.145780000000000030e+02 3.154279999999999973e+00 8.119279999999999831e-01
1.963000000000000114e+02 2.144720000000000084e+02 3.154279999999999973e+00 8.119279999999999831e-01
1.905310000000000059e+02 2.131160000000000139e+02 2.578230000000000022e+00 5.667109999999999648e-01
1.921999999999999886e+02 2.141999999999999886e+02 2.876720000000000166e+00 5.762479999999999825e-01
1.918859999999999957e+02 2.136939999999999884e+02 2.876720000000000166e+00 5.762479999999999825e-01
1.933940000000000055e+02 2.143249999999999886e+02 2.970740000000000158e+00 6.957719999999999461e-01
1.930190000000000055e+02 2.138580000000000041e+02 2.970740000000000158e+00 6.957719999999999461e-01
2.007849999999999966e+02 2.066479999999999961e+02 -1.263620000000000021e-01 4.695150000000000157e-01
2.003930000000000007e+02 2.070709999999999980e+02 -1.263620000000000021e-01 4.695150000000000157e-01
2.015269999999999868e+02 2.053760000000000048e+02 -2.133660000000000001e-01 -3.920130000000000142e-02
2.019629999999999939e+02 2.057990000000000066e+02 -2.133660000000000001e-01 -3.920130000000000142e-02
2.015639999999999930e+02 2.070560000000000116e+02 7.393909999999999372e-02 -3.995010000000000228e-02
2.019699999999999989e+02 2.066359999999999957e+02 7.393909999999999372e-02 -3.995010000000000228e-02
2.569540000000000077e+02 2.102630000000000052e+02 3.519309999999999938e-01 -1.915950000000000042e+00
2.559039999999999964e+02 2.117460000000000093e+02 1.575090000000000101e-01 -2.818099999999999827e+00
2.563580000000000041e+02 2.122059999999999889e+02 1.575090000000000101e-01 -2.818099999999999827e+00
2.558100000000000023e+02 2.133489999999999895e+02 1.195349999999999913e+00 -3.462870000000000115e+00
2.562509999999999764e+02 2.129579999999999984e+02 1.195349999999999913e+00 -3.462870000000000115e+00
2.536299999999999955e+02 2.196579999999999870e+02 5.864810000000000301e-01 -1.781060000000000088e+00
2.531740000000000066e+02 2.192299999999999898e+02 5.864810000000000301e-01 -1.781060000000000088e+00
2.543009999999999877e+02 2.179470000000000027e+02 4.211949999999999861e-01 -2.200060000000000127e+00
2.546939999999999884e+02 2.183629999999999995e+02 4.211949999999999861e-01 -2.200060000000000127e+00
2.535329999999999870e+02 2.183779999999999859e+02 7.797680000000000167e-01 -2.892640000000000211e-01
2.531169999999999902e+02 2.179559999999999889e+02 7.797680000000000167e-01 -2.892640000000000211e-01
2.542969999999999970e+02 2.171030000000000086e+02 4.814309999999999978e-01 -3.013749999999999929e+00
2.547139999999999986e+02 2.166810000000000116e+02 4.814309999999999978e-01 -3.013749999999999929e+00
2.531450000000000102e+02 2.158509999999999991e+02 6.509040000000000381e-01 -1.322219999999999951e+00
2.535800000000000125e+02 2.154310000000000116e+02 6.509040000000000381e-01 -1.322219999999999951e+00
2.531090000000000089e+02 2.171109999999999900e+02 -2.634380000000000166e+00 -1.157289999999999930e+00
2.535209999999999866e+02 2.166889999999999930e+02 -2.634380000000000166e+00 -1.157289999999999930e+00
2.640389999999999873e+02 2.285889999999999986e+02 1.762350000000000083e+00 3.595940000000000247e-01
2.635120000000000005e+02 2.287470000000000141e+02 1.762350000000000083e+00 3.595940000000000247e-01
2.629909999999999854e+02 2.292899999999999920e+02 1.762350000000000083e+00 3.595940000000000247e-01
2.630240000000000009e+02 2.281250000000000000e+02 1.169580000000000064e+00 1.542870000000000075e-01
2.671209999999999809e+02 2.294149999999999920e+02 2.339679999999999982e+00 4.625090000000000034e-01
2.667160000000000082e+02 2.289749999999999943e+02 2.339679999999999982e+00 4.625090000000000034e-01
2.767300000000000182e+02 2.308280000000000030e+02 2.515839999999999854e+00 5.001200000000000090e-01
2.758539999999999850e+02 2.320300000000000011e+02 3.192629999999999857e+00 7.846330000000000249e-01
2.754300000000000068e+02 2.316380000000000052e+02 3.192629999999999857e+00 7.846330000000000249e-01
2.777400000000000091e+02 2.312870000000000061e+02 2.901250000000000107e+00 6.295560000000000045e-01
2.772160000000000082e+02 2.314449999999999932e+02 2.901250000000000107e+00 6.295560000000000045e-01
2.766990000000000123e+02 2.319879999999999995e+02 2.901250000000000107e+00 6.295560000000000045e-01
2.733670000000000186e+02 2.307040000000000077e+02 2.874280000000000168e+00 6.091659999999999853e-01
2.729850000000000136e+02 2.302539999999999907e+02 2.874280000000000168e+00 6.091659999999999853e-01
2.746030000000000086e+02 2.320080000000000098e+02 3.157150000000000123e+00 5.571599999999999886e-01
2.741870000000000118e+02 2.315699999999999932e+02 3.157150000000000123e+00 5.571599999999999886e-01
2.733639999999999759e+02 2.319310000000000116e+02 3.215949999999999864e+00 6.347359999999999669e-01
2.729540000000000077e+02 2.314830000000000041e+02 3.215949999999999864e+00 6.347359999999999669e-01
2.808559999999999945e+02 2.332390000000000043e+02 3.594520000000000159e+00 4.528769999999999740e-01
2.804399999999999977e+02 2.328019999999999925e+02 3.594520000000000159e+00 4.528769999999999740e-01
2.816990000000000123e+02 2.344579999999999984e+02 4.438010000000000232e+00 6.126439999999999664e-01
2.821159999999999854e+02 2.340459999999999923e+02 4.438010000000000232e+00 6.126439999999999664e-01
2.821080000000000041e+02 2.332589999999999861e+02 3.914460000000000051e+00 5.902600000000000069e-01
2.816840000000000259e+02 2.328689999999999998e+02 3.914460000000000051e+00 5.902600000000000069e-01
2.829839999999999804e+02 2.320600000000000023e+02 2.487179999999999946e+00 6.149999999999999911e-01
2.833809999999999718e+02 2.339890000000000043e+02 4.585560000000000080e+00 7.747359999999999802e-01
2.829569999999999936e+02 2.344310000000000116e+02 4.585560000000000080e+00 7.747359999999999802e-01
2.846650000000000205e+02 2.330800000000000125e+02 3.258140000000000036e+00 5.511859999999999538e-01
2.843430000000000177e+02 2.325900000000000034e+02 3.258140000000000036e+00 5.511859999999999538e-01
2.839940000000000282e+02 2.325209999999999866e+02 3.373009999999999842e+00 5.031590000000000229e-01
2.834700000000000273e+02 2.326779999999999973e+02 3.373009999999999842e+00 5.031590000000000229e-01
2.829529999999999745e+02 2.332179999999999893e+02 3.373009999999999842e+00 5.031590000000000229e-01
2.892370000000000232e+02 2.332940000000000111e+02 2.575649999999999995e+00 4.155249999999999777e-01
2.883600000000000136e+02 2.344979999999999905e+02 4.560010000000000119e+00 1.016960000000000086e+00
2.879359999999999786e+02 2.341049999999999898e+02 4.560010000000000119e+00 1.016960000000000086e+00
2.882959999999999923e+02 2.334449999999999932e+02 3.235520000000000174e+00 6.652329999999999632e-01
2.878700000000000045e+02 2.330999999999999943e+02 3.235520000000000174e+00 6.652329999999999632e-01
2.858729999999999905e+02 2.331709999999999923e+02 3.289410000000000167e+00 6.066920000000000091e-01
2.854900000000000091e+02 2.327210000000000036e+02 3.289410000000000167e+00 6.066920000000000091e-01
2.871080000000000041e+02 2.344759999999999991e+02 4.214859999999999829e+00 7.923829999999999485e-01
2.866929999999999836e+02 2.340370000000000061e+02 4.214859999999999829e+00 7.923829999999999485e-01
2.870939999999999941e+02 2.333220000000000027e+02 3.132870000000000044e+00 5.517940000000000067e-01
2.866850000000000023e+02 2.329050000000000011e+02 3.132870000000000044e+00 5.517940000000000067e-01
2.942049999999999841e+02 2.369259999999999877e+02 4.732859999999999623e+00 8.292659999999999476e-01
2.946229999999999905e+02 2.365140000000000100e+02 4.732859999999999623e+00 8.292659999999999476e-01
2.933620000000000232e+02 2.357059999999999889e+02 4.228659999999999641e+00 7.222169999999999979e-01
2.929460000000000264e+02 2.352690000000000055e+02 4.228659999999999641e+00 7.222169999999999979e-01
2.933709999999999809e+02 2.369240000000000066e+02 4.783809999999999896e+00 9.054689999999999683e-01
2.929540000000000077e+02 2.365000000000000000e+02 4.783809999999999896e+00 9.054689999999999683e-01
2.921259999999999764e+02 2.344039999999999964e+02 3.740149999999999864e+00 8.420950000000000379e-01
2.917429999999999950e+02 2.339540000000000077e+02 3.740149999999999864e+00 8.420950000000000379e-01
2.933469999999999800e+02 2.345540000000000020e+02 3.547919999999999963e+00 7.486019999999999897e-01
2.929379999999999882e+02 2.341370000000000005e+02 3.547919999999999963e+00 7.486019999999999897e-01
3.071449999999999818e+02 2.396140000000000043e+02 4.743369999999999642e+00 2.539399999999999991e-01
3.067250000000000227e+02 2.391769999999999925e+02 4.743369999999999642e+00 2.539399999999999991e-01
3.058809999999999718e+02 2.382740000000000009e+02 4.331649999999999778e+00 2.192620000000000124e-01
3.054619999999999891e+02 2.378000000000000114e+02 4.331649999999999778e+00 2.192620000000000124e-01
3.071480000000000246e+02 2.384170000000000016e+02 5.027709999999999901e+00 3.309210000000000207e-01
3.067219999999999800e+02 2.379679999999999893e+02 5.027709999999999901e+00 3.309210000000000207e-01
3.094350000000000023e+02 2.332479999999999905e+02 -6.538950000000000318e-02 3.804109999999999991e-01
3.106759999999999877e+02 2.336889999999999930e+02 -4.390549999999999731e-01 5.863369999999999971e-01
3.101159999999999854e+02 2.331599999999999966e+02 -4.390549999999999731e-01 5.863369999999999971e-01
3.119710000000000036e+02 2.346529999999999916e+02 3.357220000000000343e-02 7.346329999999999805e-01
3.115769999999999982e+02 2.342239999999999895e+02 3.357220000000000343e-02 7.346329999999999805e-01
3.111580000000000155e+02 2.341510000000000105e+02 3.357220000000000343e-02 7.346329999999999805e-01
3.111200000000000045e+02 2.336850000000000023e+02 -1.304220000000000101e-01 3.548830000000000040e-01
3.487339999999999804e+02 2.245860000000000127e+02 3.243809999999999749e-01 2.179800000000000071e-01
3.434409999999999741e+02 2.274979999999999905e+02 1.131690000000000085e+00 -4.331260000000000332e+00
3.434970000000000141e+02 2.271790000000000020e+02 9.658980000000000343e-01 -3.667990000000000084e+00
3.416080000000000041e+02 2.347299999999999898e+02 9.647850000000000037e-01 -2.993990000000000151e+00
3.662660000000000196e+02 2.285070000000000050e+02 -8.669740000000000224e-01 -2.600290000000000101e-01
3.664680000000000177e+02 2.285519999999999925e+02 -9.170310000000000406e-01 -2.761159999999999726e-01
3.775249999999999773e+02 2.310250000000000057e+02 -7.180900000000000061e-01 -7.954060000000000297e-02
3.937450000000000045e+02 2.346529999999999916e+02 6.451419999999999932e-01 2.007089999999999985e-01
3.408829999999999814e+02 2.464079999999999870e+02 3.409899999999999931e+00 1.580789999999999917e+00
3.404630000000000223e+02 2.468410000000000082e+02 3.409899999999999931e+00 1.580789999999999917e+00
3.427789999999999964e+02 2.448460000000000036e+02 2.282309999999999839e+00 3.544640000000000013e-01
3.417269999999999754e+02 2.455370000000000061e+02 2.282309999999999839e+00 3.544640000000000013e-01
3.422500000000000000e+02 2.449939999999999998e+02 2.282309999999999839e+00 3.544640000000000013e-01
3.421569999999999823e+02 2.463249999999999886e+02 3.698840000000000128e+00 1.212720000000000020e+00
3.417289999999999850e+02 2.467779999999999916e+02 3.698840000000000128e+00 1.212720000000000020e+00
3.434449999999999932e+02 2.454099999999999966e+02 2.195160000000000000e+00 2.295949999999999935e-01
3.431259999999999764e+02 2.449170000000000016e+02 2.195160000000000000e+00 2.295949999999999935e-01
3.446469999999999914e+02 2.467429999999999950e+02 3.779920000000000169e+00 8.033500000000000085e-01
3.442370000000000232e+02 2.462889999999999873e+02 3.779920000000000169e+00 8.033500000000000085e-01
3.434150000000000205e+02 2.462669999999999959e+02 3.482489999999999863e+00 9.551610000000000378e-01
3.429959999999999809e+02 2.467100000000000080e+02 3.482489999999999863e+00 9.551610000000000378e-01
3.496949999999999932e+02 2.466920000000000073e+02 3.259199999999999875e+00 4.952759999999999940e-01
3.493770000000000095e+02 2.461990000000000123e+02 3.259199999999999875e+00 4.952759999999999940e-01
3.480179999999999723e+02 2.456579999999999870e+02 2.337390000000000079e+00 2.659250000000000225e-01
3.490310000000000059e+02 2.461279999999999859e+02 3.362340000000000106e+00 4.444620000000000237e-01
3.485049999999999955e+02 2.462820000000000107e+02 3.362340000000000106e+00 4.444620000000000237e-01
3.479850000000000136e+02 2.468199999999999932e+02 3.362340000000000106e+00 4.444620000000000237e-01
3.470729999999999791e+02 2.458019999999999925e+02 2.724299999999999944e+00 3.614180000000000170e-01
3.466460000000000150e+02 2.454530000000000030e+02 2.724299999999999944e+00 3.614180000000000170e-01
3.458849999999999909e+02 2.468280000000000030e+02 3.488020000000000120e+00 6.633059999999999512e-01
3.454700000000000273e+02 2.463849999999999909e+02 3.488020000000000120e+00 6.633059999999999512e-01
3.471390000000000100e+02 2.468569999999999993e+02 3.986930000000000085e+00 6.310310000000000086e-01
3.467130000000000223e+02 2.464619999999999891e+02 3.986930000000000085e+00 6.310310000000000086e-01
3.571399999999999864e+02 2.492969999999999970e+02 4.322040000000000326e+00 3.921589999999999798e-01
3.567309999999999945e+02 2.488449999999999989e+02 4.322040000000000326e+00 3.921589999999999798e-01
3.559399999999999977e+02 2.479689999999999941e+02 3.280320000000000125e+00 4.877009999999999956e-01
3.556200000000000045e+02 2.474770000000000039e+02 3.280320000000000125e+00 4.877009999999999956e-01
3.571419999999999959e+02 2.480680000000000121e+02 2.958299999999999930e+00 5.688549999999999995e-01
3.567610000000000241e+02 2.476150000000000091e+02 2.958299999999999930e+00 5.688549999999999995e-01
3.508969999999999914e+02 2.467899999999999920e+02 3.107880000000000198e+00 5.690650000000000430e-01
3.505169999999999959e+02 2.463360000000000127e+02 3.107880000000000198e+00 5.690650000000000430e-01
3.521159999999999854e+02 2.469480000000000075e+02 3.008950000000000014e+00 6.773209999999999509e-01
3.517069999999999936e+02 2.465279999999999916e+02 3.008950000000000014e+00 6.773209999999999509e-01
3.529739999999999895e+02 2.489230000000000018e+02 4.137150000000000105e+00 1.473990000000000022e-01
3.533949999999999818e+02 2.493280000000000030e+02 4.137150000000000105e+00 1.473990000000000022e-01
3.552740000000000009e+02 2.474060000000000059e+02 3.727430000000000021e+00 4.589400000000000146e-01
3.547479999999999905e+02 2.475589999999999975e+02 3.727430000000000021e+00 4.589400000000000146e-01
3.542300000000000182e+02 2.480960000000000036e+02 3.727430000000000021e+00 4.589400000000000146e-01
3.533840000000000146e+02 2.481310000000000002e+02 4.423440000000000261e+00 5.593799999999999883e-01
3.529590000000000032e+02 2.477369999999999948e+02 4.423440000000000261e+00 5.593799999999999883e-01
3.543349999999999795e+02 2.469519999999999982e+02 1.375280000000000058e+00 3.115129999999999844e-01
3.537549999999999955e+02 2.468329999999999984e+02 1.375280000000000058e+00 3.115129999999999844e-01
3.533179999999999836e+02 2.470800000000000125e+02 2.636699999999999822e+00 8.742969999999999908e-01
3.530899999999999750e+02 2.467719999999999914e+02 2.636699999999999822e+00 8.742969999999999908e-01
3.527180000000000177e+02 2.466959999999999980e+02 2.636699999999999822e+00 8.742969999999999908e-01
3.633870000000000005e+02 2.493470000000000084e+02 3.257109999999999950e+00 6.142659999999999787e-01
3.630059999999999718e+02 2.488940000000000055e+02 3.257109999999999950e+00 6.142659999999999787e-01
3.668929999999999723e+02 2.495229999999999961e+02 2.700029999999999930e+00 5.124589999999999979e-01
3.663140000000000214e+02 2.494039999999999964e+02 2.700029999999999930e+00 5.124589999999999979e-01
3.677599999999999909e+02 2.499619999999999891e+02 3.998200000000000198e+00 5.894310000000000382e-01
3.672350000000000136e+02 2.501160000000000139e+02 3.998200000000000198e+00 5.894310000000000382e-01
3.667169999999999845e+02 2.506529999999999916e+02 3.998200000000000198e+00 5.894310000000000382e-01
